ProductID,Date,Zip,Units,Revenue,StoreID,StaffID
2235,27/12/2019,M6G,1,65.5725,26,22
2235,27/12/2019,V6J,1,65.5725,26,24
2235,31/12/2019,T6V,1,65.5725,26,22
2235,31/12/2019,V6A,1,65.5725,26,24
2235,28/02/2020,T6E,1,65.5725,26,23
2235,28/03/2020,T5C,1,65.5725,26,24
2074,15/05/2014,M5E,1,328.0725,28,30
2074,15/05/2014,T2J,1,328.0725,27,27
2074,15/06/2014,V6H,1,328.0725,28,29
2074,28/03/2015,T6H,1,330.6975,27,27
2074,15/01/2016,R3H,1,335.9475,26,24
2074,22/06/2016,M6S,1,335.9475,26,23
2235,06/12/2020,R2G,1,68.1975,28,28
2235,30/12/2020,L5R,1,68.1975,25,21
2235,30/12/2020,R3G,1,68.1975,26,23
2235,31/12/2020,R3H,1,68.1975,27,25
2081,29/07/2018,M6P,1,225.6975,26,23
2081,03/03/2019,V6T,1,225.6975,25,20
2054,19/11/2019,T6K,1,551.1975,26,22
2054,31/03/2020,M4E,1,569.5725,26,23
2054,30/04/2020,T6G,1,569.5725,26,23
2054,11/06/2020,R3M,1,569.5725,26,23
2054,14/06/2020,M7Y,1,569.5725,26,22
2054,25/07/2020,T5K,1,569.5725,26,23
2263,22/01/2019,L5T,1,304.4475,27,26
2263,13/05/2019,L5R,1,304.4475,26,23
2263,11/11/2020,M4V,1,309.6975,28,28
2263,30/01/2021,M6S,1,309.6975,25,19
2263,13/12/2021,R3H,1,335.9475,28,30
2263,28/12/2021,R3H,1,320.1975,26,23
2213,25/09/2021,R2C,2,183.645,26,22
2054,29/08/2020,M6S,1,569.5725,26,24
2054,30/09/2020,T6E,1,577.4475,28,30
2054,30/09/2020,T6G,1,577.4475,26,22
2234,31/10/2016,T3R,1,70.8225,28,30
2234,18/12/2016,M5P,1,70.8225,26,24
2234,18/12/2016,T5H,1,70.8225,26,23
2234,27/12/2016,K1Y,1,70.8225,28,29
2234,27/12/2016,L5T,1,70.8225,27,26
2234,31/12/2016,M4T,1,70.8225,26,24
2234,07/01/2017,V5Z,1,70.8225,26,22
2213,30/05/2020,M4Y,1,89.1975,26,24
2213,23/12/2020,V5M,1,89.1975,26,23
2213,27/12/2020,M8V,1,89.1975,27,27
2213,27/12/2020,T2N,1,89.1975,26,22
2213,29/12/2020,V6N,1,89.1975,26,22
2213,18/01/2021,R3N,1,89.1975,26,23
2213,26/01/2021,V6M,1,89.1975,28,30
2236,28/12/2019,T6E,1,173.1975,26,24
2215,11/03/2018,T6R,1,335.9475,26,22
2225,23/12/2020,R2C,1,60.3225,28,28
2225,29/12/2020,M5R,1,60.3225,28,30
2225,31/12/2020,M5L,1,60.3225,25,19
2225,31/12/2020,T6K,1,60.3225,26,23
2145,08/11/2016,L5R,1,383.1975,26,22
2145,27/11/2017,R3G,1,383.1975,26,24
2145,30/11/2018,T3C,1,393.6975,26,23
2213,06/12/2021,K1N,1,91.8225,26,24
2227,17/12/2016,T6G,1,325.4475,26,23
223,30/05/2018,V7M,1,850.2375,26,22
2234,15/01/2014,L4Y,1,65.5725,26,24
2234,15/01/2014,M6G,1,65.5725,26,22
2234,15/01/2014,V6G,1,65.5725,26,24
2234,15/02/2014,R3B,1,65.5725,28,29
2234,15/03/2014,M4V,1,65.5725,26,23
2234,15/04/2014,V6G,1,65.5725,26,22
2234,15/05/2014,V6L,1,65.5725,26,24
2254,15/05/2015,L5N,1,57.6975,28,30
2066,22/08/2021,L5P,1,372.6975,26,24
2067,23/09/2019,M6H,1,545.9475,26,23
2067,28/12/2019,H1B,1,535.4475,26,23
2254,12/12/2015,M5A,1,57.6975,27,25
2254,15/12/2015,V7M,1,60.3225,26,22
2254,20/12/2015,M7Y,1,60.3225,26,24
2254,20/12/2015,R3G,1,60.3225,26,24
2254,20/12/2015,V5W,1,60.3225,26,22
2254,22/12/2015,V5Z,1,57.6975,26,23
2254,29/12/2015,M4N,1,60.3225,26,24
2239,18/10/2021,M4V,1,128.5725,26,23
2239,28/11/2021,T6R,1,128.5725,25,19
2192,28/11/2016,L5T,1,209.9475,26,23
2192,14/11/2017,V7Y,1,209.9475,28,30
2235,28/12/2016,V6T,1,70.8225,26,22
2235,30/05/2017,T5K,1,70.8225,28,30
2235,29/06/2017,V6E,1,70.8225,28,28
2235,09/12/2017,V6J,1,70.8225,26,24
2235,29/12/2017,H2Z,1,70.8225,25,20
2235,31/12/2017,L5R,1,70.8225,26,22
2235,07/02/2018,R3V,1,70.8225,28,30
2235,30/05/2018,K1H,1,70.8225,26,22
2235,11/06/2018,L5R,1,70.8225,27,25
2064,26/04/2015,H1B,1,488.1975,26,23
2064,09/02/2016,L5P,1,496.0725,26,23
2064,12/03/2016,R2L,1,496.0725,26,24
2064,25/04/2016,M7Y,1,493.4475,26,24
2237,01/02/2021,R3G,1,178.4475,26,24
2237,30/04/2021,R3G,1,178.4475,26,23
2237,09/05/2021,T5W,1,178.4475,28,30
2237,09/11/2021,V7M,1,178.4475,28,30
2098,19/01/2019,T3R,1,293.9475,26,23
2241,15/12/2014,M4J,1,86.5725,26,23
2241,15/12/2014,R3M,2,173.145,26,24
2241,15/12/2014,V5L,1,86.5725,25,19
2241,08/01/2015,M6G,1,86.5725,25,21
2241,16/03/2015,V5W,1,86.5725,26,22
2241,15/05/2015,V6J,1,86.5725,25,21
2241,26/08/2015,K1S,1,89.1975,27,25
2241,02/11/2015,M5X,1,89.1975,26,24
2241,14/12/2015,T6J,1,89.1975,26,22
2241,28/12/2015,T2C,1,89.1975,25,19
2224,11/07/2021,V6Z,2,120.645,26,22
2224,17/08/2021,M6H,1,60.3225,26,23
2224,30/11/2021,T2H,1,60.3225,26,23
2224,15/12/2021,V6G,1,60.3225,25,21
2224,21/12/2021,T5Y,1,60.3225,26,23
2224,29/12/2021,T5Y,2,120.645,26,24
2250,28/10/2017,R3V,1,125.9475,26,23
2250,29/12/2017,L5T,1,125.9475,26,22
2250,20/02/2018,V7N,1,125.9475,26,22
2250,15/07/2018,R3V,2,251.895,28,30
2250,14/11/2018,M4Y,1,125.9475,26,22
2251,11/02/2015,R3H,1,120.6975,26,23
2093,19/04/2021,K1R,1,440.9475,26,23
2093,01/06/2021,L5N,1,440.9475,25,21
2210,15/02/2014,V7Y,1,107.5725,26,23
2210,15/12/2014,T6E,1,107.5725,28,30
2234,15/01/2014,H1B,2,131.145,26,24
2234,15/03/2014,M6H,1,65.5725,26,24
2234,15/03/2014,T6T,1,65.5725,28,30
2234,15/04/2014,V6R,1,65.5725,28,29
2238,22/09/2019,V5W,1,125.9475,28,29
2094,15/08/2014,M6G,1,433.0725,25,19
2094,03/04/2015,R2V,1,435.6975,26,24
2094,04/04/2016,R3G,1,438.3225,26,23
2094,16/05/2018,T6T,1,438.3225,26,24
2210,13/11/2017,M6H,1,94.4475,25,21
2239,10/03/2018,K2P,1,125.9475,26,24
2239,29/06/2018,H2Z,1,125.9475,26,22
2239,03/09/2018,L5N,1,125.9475,27,26
2239,18/12/2018,T1Y,1,125.9475,28,28
2239,29/12/2018,L5T,1,125.9475,26,24
2239,29/12/2018,T2J,1,125.9475,27,27
2239,31/12/2018,M4K,1,125.9475,26,24
2225,28/11/2021,T2C,1,60.3225,26,24
2225,28/11/2021,T6R,1,60.3225,28,30
2210,15/03/2014,V5Z,1,104.9475,27,27
2210,15/04/2014,R2V,1,107.5725,26,22
2210,15/09/2014,T2J,1,107.5725,26,22
2210,22/11/2017,M6H,1,107.5725,25,21
2210,27/11/2017,H1B,2,188.895,25,21
2094,29/03/2019,M5X,1,438.3225,26,23
2073,31/05/2020,T1Y,1,359.5725,25,19
2073,11/04/2021,T6B,1,362.1975,26,23
2073,01/05/2021,V7W,1,362.1975,26,23
2073,07/07/2021,R2G,1,356.9475,26,24
2098,30/08/2018,M4V,1,293.9475,26,24
2098,22/09/2018,M4E,1,293.9475,26,24
2098,31/03/2019,T2J,1,293.9475,26,23
2098,14/09/2019,K1R,1,293.9475,27,27
2211,15/07/2014,M4P,1,107.5725,26,24
2211,15/07/2014,T5S,1,107.5725,26,24
2211,15/07/2014,V6Z,1,107.5725,26,24
2073,30/09/2021,M4V,1,362.1975,25,20
2073,30/09/2021,M7Y,1,359.5725,26,22
2064,30/04/2017,M6S,1,496.0725,28,30
2064,26/02/2018,M6G,1,496.0725,28,29
2064,28/03/2018,R3H,1,496.0725,26,22
2064,31/03/2018,V6Z,1,496.0725,28,30
2064,07/04/2018,L5N,1,496.0725,26,22
2064,21/04/2018,V6J,1,496.0725,26,22
2064,23/04/2018,T2X,1,496.0725,26,22
2064,30/04/2018,K1H,1,496.0725,26,22
2064,27/05/2018,T6T,1,496.0725,26,23
2098,14/03/2020,T6H,1,299.1975,26,23
2222,15/08/2014,M5P,1,246.6975,26,24
2098,28/02/2021,L5P,1,299.1975,26,24
2241,07/02/2016,V6T,1,89.1975,26,23
2241,29/03/2016,V5Z,2,178.395,25,20
2239,24/02/2019,L5G,1,125.9475,26,24
2237,21/01/2020,V7Y,1,173.1975,26,24
2237,26/01/2020,L5T,1,173.1975,28,29
2237,31/01/2020,T6V,1,173.1975,26,23
2237,31/05/2020,K1N,1,173.1975,25,19
2237,26/10/2020,L5T,1,178.4475,25,20
2237,05/12/2020,R2C,1,178.4475,28,30
2241,25/02/2015,V6G,1,86.5725,26,22
2241,04/04/2015,M7Y,1,86.5725,26,23
2241,24/04/2015,M5X,1,86.5725,27,26
2241,06/06/2015,H3H,1,86.5725,26,22
2241,20/07/2015,M5X,1,86.5725,26,22
2241,13/10/2015,M5P,1,89.1975,26,23
2241,14/12/2015,T6T,1,89.1975,28,29
2241,22/12/2015,K1R,1,89.1975,26,23
2241,22/12/2015,M6P,1,89.1975,28,29
2237,31/12/2020,R3X,1,173.1975,26,22
2237,20/03/2021,T6J,1,173.1975,26,23
2237,07/06/2021,R2C,1,178.4475,26,24
2237,30/08/2021,V6Z,1,178.4475,26,24
2237,28/09/2021,M4V,1,178.4475,26,23
2225,27/12/2021,R3M,1,60.3225,26,23
2225,28/12/2021,T6K,1,60.3225,26,22
2081,30/06/2019,V6M,1,225.6975,26,24
2082,14/03/2018,T1Y,1,335.9475,26,23
2275,10/05/2021,R3W,1,362.1975,28,28
2275,05/06/2021,V6Z,1,362.1975,26,23
2275,31/10/2021,M4E,1,367.4475,26,24
2275,12/11/2021,T6J,1,367.4475,26,22
2255,17/12/2016,V6T,1,60.3225,28,28
2255,26/12/2016,M5G,1,60.3225,27,27
2255,27/12/2016,R3V,1,60.3225,28,28
2255,28/12/2016,R2K,1,60.3225,26,24
2255,31/12/2016,R3S,1,60.3225,26,24
2255,31/12/2016,V5T,1,60.3225,26,24
2255,31/12/2016,V7Y,1,60.3225,26,22
2255,27/02/2017,T5X,1,60.3225,26,22
2255,28/05/2017,V6M,1,60.3225,28,29
2255,08/04/2018,V6B,1,60.3225,25,19
2255,13/06/2018,V6B,1,60.3225,26,24
2255,22/12/2018,V7Y,2,113.295,28,29
2255,04/05/2019,M4S,1,56.6475,26,22
2255,18/12/2017,V5W,1,60.3225,26,24
2255,29/12/2017,M4V,1,60.3225,26,22
2255,29/12/2017,V6H,1,60.3225,28,30
2254,15/05/2014,K1K,1,57.6975,26,24
2254,15/05/2014,V5W,1,57.6975,28,29
2254,15/06/2014,R3W,1,57.6975,26,23
2254,15/07/2014,V5M,1,57.6975,26,23
2254,15/07/2014,V6H,1,57.6975,26,24
2254,15/12/2014,M5X,1,57.6975,26,23
2254,15/12/2014,T6H,1,57.6975,26,24
2254,15/12/2014,T6K,1,57.6975,26,23
2239,10/07/2021,V6A,1,128.5725,26,24
2239,14/08/2021,M7Y,1,128.5725,28,30
2239,15/08/2021,V6T,1,128.5725,26,23
2064,21/03/2018,R3H,1,496.0725,26,23
2064,31/05/2018,T2X,1,496.0725,26,22
2064,24/07/2018,L5N,1,496.0725,28,29
2064,01/08/2018,V5N,1,496.0725,26,24
2064,30/10/2018,L5R,1,496.0725,26,24
2064,08/12/2018,V7W,1,496.0725,26,24
2055,17/10/2018,K1R,1,569.5725,25,21
2055,12/03/2019,K1H,1,569.5725,27,27
2055,31/03/2019,R3W,1,569.5725,28,28
2055,23/04/2019,V6Z,1,577.4475,26,22
2055,26/04/2019,T6K,1,569.5725,26,22
2055,26/04/2019,V5N,1,569.5725,28,30
2055,18/05/2019,T2X,1,577.4475,26,24
2055,27/05/2019,V7W,1,577.4475,25,21
2055,28/06/2019,M6H,1,577.4475,26,23
2055,30/06/2019,H1B,1,569.5725,25,20
2055,31/07/2019,K1G,1,577.4475,26,24
2240,30/04/2017,M5X,1,89.1975,28,29
2240,25/09/2017,T6W,2,178.395,26,24
2091,24/11/2018,R3R,1,157.4475,26,23
2091,25/05/2019,K1H,1,157.4475,26,23
2064,31/05/2019,T6T,1,498.6975,26,22
2055,16/08/2020,V5Z,1,572.1975,28,28
2055,24/08/2020,L4X,1,572.1975,28,29
2192,28/04/2019,T6R,1,209.9475,27,26
2192,14/04/2020,M4Y,1,215.1975,26,24
2192,26/05/2021,M6G,1,217.8225,27,26
2067,13/05/2020,M6H,1,535.4475,25,20
2067,22/06/2020,K1N,1,535.4475,26,24
2174,30/04/2017,M6S,1,419.9475,28,28
2180,27/02/2021,V6S,1,414.6975,28,30
2180,31/05/2021,V6M,1,414.6975,26,22
2255,14/12/2015,V5V,1,60.3225,26,22
2255,20/12/2015,M5X,1,60.3225,28,29
2255,30/01/2016,R2Y,1,60.3225,27,25
2255,06/02/2016,R3X,1,60.3225,26,22
2255,23/03/2016,R3G,1,60.3225,28,30
2255,02/08/2016,H1B,1,60.3225,28,29
2255,02/08/2016,R3V,1,60.3225,25,20
2255,17/09/2016,V5Z,1,60.3225,28,28
2279,04/05/2016,T6T,1,167.9475,26,22
228,31/12/2015,K1A,1,619.2375,26,22
2280,12/11/2016,R3V,1,170.5725,26,23
2280,29/03/2017,M6S,1,170.5725,25,20
2280,14/05/2017,R3M,1,170.5725,28,30
2255,05/12/2016,M5L,1,60.3225,26,24
2192,31/07/2021,R3V,1,217.8225,26,23
2192,29/08/2021,T6R,1,217.8225,26,24
2234,30/12/2020,M6P,1,68.1975,26,24
2234,30/12/2020,R3S,1,68.1975,28,28
2234,03/01/2021,L4X,1,68.1975,26,22
2234,26/06/2021,K1N,2,136.395,28,28
2234,18/12/2021,V5V,1,68.1975,25,21
2234,28/12/2021,R3N,1,68.1975,26,22
2235,15/01/2014,L5P,2,131.145,28,28
2235,15/08/2014,M5L,1,65.5725,26,22
2254,10/10/2016,R3X,1,60.3225,26,23
2254,26/12/2016,M4Y,1,60.3225,25,19
2254,29/06/2017,R2W,1,60.3225,26,23
2180,16/09/2021,M6H,1,414.6975,26,23
2192,25/08/2021,M6S,1,217.8225,28,30
2192,30/09/2021,M6G,1,217.8225,26,24
2180,15/06/2020,R2K,1,414.6975,26,22
2180,31/08/2020,V7W,1,414.6975,26,22
2180,29/06/2021,V6N,1,414.6975,25,20
2254,27/12/2017,T2C,1,60.3225,26,24
2254,27/12/2017,V5Z,1,60.3225,26,22
2254,20/01/2018,R2G,1,60.3225,27,26
2254,06/02/2018,R3T,1,60.3225,26,22
2254,11/02/2018,V5W,1,60.3225,27,27
2254,31/03/2018,M4P,1,60.3225,26,23
2254,31/03/2018,M6G,1,60.3225,26,24
2254,30/09/2018,V5W,1,60.3225,26,22
2254,05/11/2018,V7W,1,56.6475,27,26
2279,15/01/2014,R3V,1,165.3225,26,23
2279,15/12/2014,T2C,1,165.3225,25,19
2279,02/02/2015,V6M,1,165.3225,25,20
2279,06/09/2015,V6E,1,167.9475,26,22
2252,27/08/2016,R3V,1,136.4475,26,22
2252,31/10/2016,M6H,1,136.4475,28,28
2252,16/11/2016,V7P,1,136.4475,26,24
2252,18/12/2016,M5R,1,136.4475,28,30
2252,19/12/2016,T6W,1,136.4475,26,22
2252,26/12/2016,M5P,1,136.4475,26,24
2252,27/12/2016,R3G,1,136.4475,26,23
2252,31/12/2016,M5A,1,136.4475,26,22
2252,07/02/2017,M4V,1,136.4475,26,24
2252,28/02/2017,M6S,1,136.4475,26,23
2252,06/03/2017,K2P,1,136.4475,26,22
2252,14/03/2017,T5X,1,136.4475,26,23
2252,10/05/2017,L5T,1,136.4475,26,22
2252,18/06/2017,K1R,1,136.4475,26,23
2235,17/10/2018,M5R,1,70.8225,26,22
2235,31/10/2018,K1R,1,70.8225,25,21
2235,05/01/2019,V6M,1,70.8225,26,24
2235,30/08/2019,R3N,1,65.5725,25,21
2235,17/12/2019,T5B,1,65.5725,25,21
2235,18/12/2019,V7M,1,65.5725,28,28
2235,27/12/2019,R3V,1,65.5725,27,26
2253,28/09/2016,V6B,1,136.4475,26,24
2253,22/10/2016,V7M,1,136.4475,28,30
2253,30/10/2016,K2P,1,136.4475,26,22
2253,30/10/2016,M5P,1,136.4475,26,24
2253,19/11/2016,V5Z,1,136.4475,28,29
2253,30/11/2016,V7M,1,136.4475,25,19
2253,05/12/2016,T6R,1,136.4475,28,28
2275,16/12/2018,L5R,1,330.6975,26,24
2275,14/10/2019,V5V,1,330.6975,26,23
2275,10/02/2020,V6T,1,335.9475,26,22
2213,31/12/2019,V6B,1,89.1975,26,22
2213,30/04/2020,T5C,1,89.1975,25,20
2213,05/10/2020,R3N,1,89.1975,25,19
2213,30/11/2020,R3G,1,89.1975,26,22
2213,22/12/2020,V5T,1,89.1975,25,20
2213,22/12/2020,V5W,1,89.1975,26,24
2213,30/12/2020,R3V,1,89.1975,26,23
2213,30/12/2020,V6B,1,89.1975,26,23
2213,31/12/2020,T5L,1,89.1975,25,20
2235,29/11/2020,V6C,1,65.5725,25,20
2240,04/02/2017,M4Y,1,89.1975,26,22
2252,25/05/2015,M5X,1,131.1975,28,29
2252,16/02/2016,V6J,1,136.4475,26,23
2252,19/12/2017,T6T,1,136.4475,26,24
2252,31/12/2017,M5A,1,136.4475,26,23
2252,31/01/2018,V5V,1,136.4475,26,22
2236,27/11/2020,T5L,1,178.4475,25,21
2236,15/11/2021,V5X,1,173.1975,26,22
2236,28/11/2021,L5N,2,356.895,26,23
2213,30/04/2021,T2C,2,178.395,26,22
2213,29/05/2021,T6J,1,89.1975,26,22
2263,31/03/2018,R3V,1,304.4475,26,22
2263,07/07/2018,M7Y,1,304.4475,26,22
2054,19/05/2018,M6G,1,551.1975,26,24
2054,25/09/2018,T3R,1,551.1975,28,28
2054,30/12/2018,R3H,1,551.1975,25,19
2054,19/03/2019,T6K,1,551.1975,26,23
2054,29/03/2019,L4X,1,551.1975,28,30
2054,31/03/2019,T2S,1,551.1975,25,21
2054,01/04/2019,V6H,1,551.1975,26,24
2054,17/05/2019,R3V,1,551.1975,26,23
2054,15/06/2019,V5N,1,551.1975,26,24
2054,29/05/2017,M6S,1,545.9475,28,30
2054,11/06/2017,L5P,1,545.9475,26,23
2054,29/06/2017,R3V,1,545.9475,26,22
2054,12/07/2017,T2X,1,545.9475,26,24
2054,13/08/2017,T6S,1,545.9475,27,26
2054,27/09/2017,T2X,1,545.9475,26,23
2054,07/04/2018,M6S,1,551.1975,26,23
2054,29/04/2018,K1R,1,551.1975,26,23
2054,18/06/2018,V5Z,1,551.1975,26,22
2054,30/06/2018,V7Y,1,551.1975,26,24
2234,31/12/2019,V6A,1,65.5725,26,22
2234,21/02/2020,V6J,1,65.5725,27,25
2234,28/02/2020,T6E,1,65.5725,28,28
2234,11/05/2020,V6G,1,65.5725,26,24
2234,29/11/2020,V5W,2,131.145,27,26
2234,29/12/2020,V5W,1,68.1975,25,21
2234,30/12/2020,L5R,1,68.1975,26,22
2234,20/04/2021,M4R,1,68.1975,28,28
2234,15/06/2021,V7M,1,68.1975,26,23
2234,14/07/2021,V6H,1,68.1975,28,28
2234,30/11/2021,T6K,1,68.1975,26,23
2234,19/12/2021,T2C,1,68.1975,28,28
2235,15/01/2014,R3N,1,65.5725,25,19
2235,15/01/2014,V5W,1,65.5725,28,28
2235,15/01/2014,V6E,1,65.5725,26,23
2235,15/02/2014,R3G,1,65.5725,26,24
2235,15/03/2014,V6A,1,65.5725,28,30
2239,27/10/2018,H1G,1,125.9475,26,23
2239,30/12/2018,M5R,1,125.9475,28,30
2234,26/08/2018,V6A,1,65.5725,25,21
2234,04/11/2018,V6S,1,65.5725,25,21
2234,10/12/2018,V6G,1,65.5725,28,30
2234,15/12/2018,V5V,1,70.8225,26,24
2234,30/12/2018,T5B,1,65.5725,26,24
2234,02/02/2019,M4N,1,65.5725,26,23
2234,20/02/2019,R3T,1,65.5725,27,27
2234,28/04/2019,T2J,1,65.5725,26,23
2234,31/07/2019,T2C,1,65.5725,26,22
2234,10/12/2019,M5X,1,65.5725,26,24
2234,18/12/2019,V7M,1,65.5725,26,23
2234,27/12/2019,L5G,1,65.5725,26,22
2234,27/12/2019,R3V,1,65.5725,26,23
2234,29/12/2019,T1Y,1,65.5725,26,24
2046,26/03/2017,M4V,1,433.0725,28,28
2213,27/11/2019,T6S,1,89.1975,26,23
2213,27/12/2019,V6L,1,89.1975,26,23
2213,29/12/2019,V6M,1,89.1975,26,24
2213,20/01/2020,V6S,1,89.1975,26,22
2213,08/06/2020,V6E,1,89.1975,27,27
2213,29/06/2020,R3G,1,89.1975,26,24
2213,28/07/2020,L5N,1,89.1975,26,24
2213,13/09/2020,V6G,1,89.1975,26,23
2225,26/05/2021,V5Z,2,120.645,26,23
2225,31/08/2021,T2S,1,60.3225,26,22
2225,30/11/2021,H3A,1,60.3225,26,22
2225,30/11/2021,M4N,1,60.3225,26,22
2225,13/12/2021,L5N,1,60.3225,26,24
2225,14/12/2021,M6S,1,60.3225,26,22
2225,19/12/2021,M5L,1,60.3225,26,24
2225,21/12/2021,T2H,1,60.3225,25,19
2234,05/08/2020,R3T,1,65.5725,25,20
2234,15/08/2020,L5R,1,65.5725,26,23
2234,17/10/2020,M8V,1,68.1975,28,30
2253,21/12/2015,V6B,1,136.4475,26,23
2253,08/01/2016,H1B,1,136.4475,26,22
2253,22/12/2015,H1B,1,136.4475,25,19
2253,16/10/2016,R3K,1,136.4475,28,29
2250,29/09/2015,M7Y,1,125.9475,26,24
2250,22/11/2015,V5W,1,125.9475,25,19
2250,05/01/2016,M4V,1,125.9475,26,22
2255,08/10/2016,M4Y,1,60.3225,26,24
2255,12/11/2016,V6G,1,60.3225,27,26
2255,27/11/2016,R2V,1,60.3225,26,23
2255,05/12/2016,R3X,1,60.3225,26,22
2255,18/12/2016,K1R,1,60.3225,26,23
2255,31/12/2016,R2P,1,60.3225,26,24
2255,31/12/2016,T2X,1,60.3225,26,23
2255,31/12/2016,V7M,1,60.3225,26,23
2255,28/05/2017,V6G,1,60.3225,26,24
2250,06/11/2016,V6Z,1,125.9475,28,28
2250,27/12/2016,R3H,1,125.9475,28,30
2250,27/12/2016,T5S,1,125.9475,25,21
2250,28/12/2016,R2W,1,125.9475,28,30
2253,16/11/2016,V7P,1,136.4475,26,23
2254,14/11/2020,L5T,1,56.6475,25,21
2254,20/12/2020,R3N,1,56.6475,26,23
2254,30/12/2020,R3S,1,57.6975,25,21
2254,31/12/2020,T6K,1,57.6975,26,24
2254,31/12/2020,V6Z,1,57.6975,28,29
2254,23/05/2021,T5N,1,56.6475,26,24
2215,11/11/2020,T6T,1,356.9475,27,26
2204,03/11/2019,L4X,1,146.9475,26,23
2205,15/08/2014,V6J,1,173.1975,26,22
2205,03/05/2015,M4X,1,157.4475,28,28
2205,11/11/2015,T2J,1,157.4475,26,22
2205,29/01/2016,T2X,1,157.4475,26,22
2212,23/08/2020,L5T,1,89.1975,26,24
2212,13/09/2020,V6G,1,89.1975,25,19
2212,14/11/2020,M4Y,1,89.1975,25,19
2212,22/12/2020,V5T,1,89.1975,28,29
2212,22/12/2020,V5W,1,89.1975,25,19
2212,27/12/2020,M8V,1,89.1975,26,22
2212,29/12/2020,V6N,1,89.1975,25,21
2212,30/12/2020,V6B,1,89.1975,28,29
2215,31/12/2018,K2P,1,335.9475,25,19
2215,30/01/2021,V7X,1,356.9475,27,25
2212,29/05/2021,T6J,1,89.1975,26,24
2205,19/06/2016,T2Z,1,157.4475,26,24
2205,02/07/2016,T5Y,1,157.4475,26,22
2205,12/07/2016,R3T,1,157.4475,26,24
2205,02/06/2015,R2V,1,157.4475,25,20
2219,18/03/2018,R2G,1,141.6975,28,30
2219,14/08/2018,V6S,1,141.6975,26,24
2205,14/12/2015,T6T,1,157.4475,25,21
2212,29/11/2020,H2Y,1,89.1975,28,29
2212,13/12/2020,M5X,1,89.1975,27,25
2212,23/12/2020,V5M,1,89.1975,25,20
2212,27/12/2020,T2N,1,89.1975,26,24
2215,31/01/2020,M4R,1,346.4475,26,24
2212,18/05/2021,L5T,1,89.1975,26,22
2212,31/07/2021,T2J,1,89.1975,26,22
2212,24/08/2021,M6H,1,89.1975,27,26
2205,07/11/2016,M4M,1,157.4475,27,26
2219,14/03/2018,V6G,1,141.6975,25,19
2219,14/03/2018,V6H,1,141.6975,26,23
2219,29/06/2018,T5B,1,141.6975,25,21
2219,22/07/2018,R3H,1,141.6975,26,22
2071,14/02/2017,T5C,1,346.4475,28,29
2138,08/06/2019,T1Y,1,414.6975,27,25
2138,26/01/2021,T5K,1,430.4475,28,30
2138,22/03/2021,L5T,1,430.4475,26,22
2279,08/03/2015,T2X,1,165.3225,25,19
2279,24/04/2015,R3V,1,165.3225,26,24
2279,19/09/2015,R3G,1,167.9475,28,28
2279,27/11/2015,H1B,1,167.9475,26,22
2279,07/12/2015,M6H,1,167.9475,26,23
2277,28/08/2021,M4M,1,288.6975,26,24
2277,26/09/2021,T5J,1,288.6975,26,24
2270,28/02/2015,H1B,1,309.6975,26,23
2270,16/03/2015,T2J,1,309.6975,25,21
2270,13/10/2015,H1B,1,309.6975,28,28
2270,06/02/2016,T6G,1,314.9475,26,22
2212,30/04/2020,T5C,1,89.1975,26,23
2253,30/03/2015,R3G,1,131.1975,26,24
2253,04/04/2015,M5X,1,131.1975,26,24
2253,08/05/2015,M6H,1,131.1975,26,22
2270,04/12/2016,R2K,1,314.9475,25,21
2270,20/06/2017,T6J,1,314.9475,26,23
2275,19/11/2017,V6T,1,330.6975,26,22
2275,12/01/2018,V5Z,1,330.6975,28,29
2275,24/04/2018,V5V,1,330.6975,25,20
2253,02/10/2015,M5A,1,136.4475,28,29
2253,21/12/2015,T2P,1,136.4475,26,23
2175,31/10/2017,M7Y,1,472.2375,26,22
2180,10/06/2018,V5N,1,440.9475,26,23
2180,22/04/2020,T6E,1,440.9475,28,30
2180,26/05/2021,M5L,1,414.6975,26,23
2234,15/02/2014,R3G,1,65.5725,26,24
2234,15/08/2014,M5L,1,65.5725,26,22
2234,15/09/2014,T5K,1,65.5725,25,21
2234,15/11/2014,T2C,1,65.5725,28,30
2234,15/12/2014,R3W,1,65.5725,27,25
2234,13/06/2015,L5P,1,65.5725,26,24
2064,31/10/2020,V6J,1,498.6975,26,23
2064,24/01/2021,T6G,1,506.5725,27,25
2277,22/12/2018,V5Z,2,524.895,26,22
2277,29/12/2018,K1Y,1,262.4475,26,23
2277,16/01/2019,R3V,1,262.4475,26,24
2277,31/10/2019,R3E,1,278.1975,26,22
2277,01/02/2021,R3G,1,288.6975,26,24
2277,10/07/2021,V6Z,1,288.6975,26,22
2277,19/12/2021,V6Z,1,288.6975,28,29
2277,28/12/2021,T2C,1,288.6975,26,23
2064,06/06/2021,R3T,1,524.9475,26,23
2064,12/06/2021,L4X,1,524.9475,25,20
2253,21/02/2016,T2J,1,136.4475,26,23
2275,16/04/2018,T2X,2,661.395,25,21
2275,13/10/2018,L5T,1,330.6975,28,28
2275,05/02/2019,V6M,1,330.6975,26,24
2275,18/05/2019,V6M,1,330.6975,27,26
2056,29/05/2018,R3T,1,330.6975,26,22
2056,30/06/2018,T6S,1,330.6975,26,24
